Time, CONVEYOR2_PROXIMITY_SENSOR2,CONVEYOR1_PROXIMITY_SENSOR,
2018-08-24 14:08:16.747, false,false,
2018-08-24 14:08:16.846, false,false,
2018-08-24 14:08:16.945, false,false,
2018-08-24 14:08:17.044, false,false,
2018-08-24 14:08:17.143, false,false,
2018-08-24 14:08:17.242, false,false,
2018-08-24 14:08:17.342, false,false,
2018-08-24 14:08:17.441, false,false,
2018-08-24 14:08:17.540, false,false,
2018-08-24 14:08:17.639, false,false,
2018-08-24 14:08:17.738, false,false,
2018-08-24 14:08:17.837, false,false,
2018-08-24 14:08:17.936, false,false,
2018-08-24 14:08:18.035, false,false,
2018-08-24 14:08:18.134, true,false,
2018-08-24 14:08:18.233, true,false,
2018-08-24 14:08:18.333, true,false,
2018-08-24 14:08:18.432, false,false,
2018-08-24 14:08:18.531, false,false,
2018-08-24 14:08:18.630, false,false,
2018-08-24 14:08:18.729, false,false,
2018-08-24 14:08:18.828, false,false,
2018-08-24 14:08:18.927, false,false,
2018-08-24 14:08:19.026, false,false,
2018-08-24 14:08:19.125, false,false,
2018-08-24 14:08:19.225, false,false,
2018-08-24 14:08:19.324, false,false,
2018-08-24 14:08:19.423, false,false,
2018-08-24 14:08:19.522, false,false,
2018-08-24 14:08:19.621, false,false,
2018-08-24 14:08:19.720, false,false,
2018-08-24 14:08:19.819, false,false,
2018-08-24 14:08:19.918, false,false,
2018-08-24 14:08:20.018, false,false,
2018-08-24 14:08:20.117, false,false,
2018-08-24 14:08:20.216, false,false,
2018-08-24 14:08:20.315, false,false,
2018-08-24 14:08:20.414, false,false,
2018-08-24 14:08:20.513, false,false,
2018-08-24 14:08:20.612, false,false,
2018-08-24 14:08:20.711, false,false,
2018-08-24 14:08:20.810, false,false,
2018-08-24 14:08:20.909, false,false,
2018-08-24 14:08:21.009, false,false,
2018-08-24 14:08:21.108, false,false,
2018-08-24 14:08:21.207, false,false,
2018-08-24 14:08:21.306, false,false,
2018-08-24 14:08:21.405, false,false,
2018-08-24 14:08:21.504, false,false,
2018-08-24 14:08:21.604, false,false,
2018-08-24 14:08:21.703, false,false,
2018-08-24 14:08:21.802, false,false,
2018-08-24 14:08:21.901, false,false,
2018-08-24 14:08:22.000, false,false,
2018-08-24 14:08:22.099, false,false,
2018-08-24 14:08:22.198, false,false,
2018-08-24 14:08:22.297, false,false,
2018-08-24 14:08:22.396, false,false,
2018-08-24 14:08:22.495, false,false,
2018-08-24 14:08:22.595, false,false,
2018-08-24 14:08:22.694, false,false,
2018-08-24 14:08:22.793, false,false,
2018-08-24 14:08:22.892, false,false,
2018-08-24 14:08:22.991, false,false,
2018-08-24 14:08:23.090, false,false,
2018-08-24 14:08:23.189, false,false,
2018-08-24 14:08:23.288, false,false,
2018-08-24 14:08:23.387, false,false,
2018-08-24 14:08:23.486, false,false,
2018-08-24 14:08:23.586, false,false,
2018-08-24 14:08:23.685, false,false,
2018-08-24 14:08:23.784, false,false,
2018-08-24 14:08:23.883, false,false,
2018-08-24 14:08:23.982, false,false,
2018-08-24 14:08:24.081, false,false,
2018-08-24 14:08:24.180, false,false,
2018-08-24 14:08:24.279, false,false,
2018-08-24 14:08:24.378, false,false,
2018-08-24 14:08:24.478, false,false,
2018-08-24 14:08:24.577, false,false,
2018-08-24 14:08:24.676, false,false,
2018-08-24 14:08:24.775, false,false,
2018-08-24 14:08:24.874, false,true,
2018-08-24 14:08:24.973, false,true,
2018-08-24 14:08:25.072, false,true,
2018-08-24 14:08:25.171, false,true,
2018-08-24 14:08:25.271, false,true,
2018-08-24 14:08:25.370, false,true,
2018-08-24 14:08:25.469, false,true,
2018-08-24 14:08:25.568, false,true,
2018-08-24 14:08:25.667, false,true,
2018-08-24 14:08:25.766, false,true,
2018-08-24 14:08:25.865, false,true,
2018-08-24 14:08:25.964, false,true,
2018-08-24 14:08:26.064, false,true,
2018-08-24 14:08:26.163, false,true,
2018-08-24 14:08:26.262, false,true,
2018-08-24 14:08:26.361, false,true,
2018-08-24 14:08:26.460, false,true,
2018-08-24 14:08:26.559, false,true,
2018-08-24 14:08:26.658, false,true,
2018-08-24 14:08:26.757, false,true,
2018-08-24 14:08:26.856, false,true,
2018-08-24 14:08:26.956, false,true,
2018-08-24 14:08:27.055, false,true,
2018-08-24 14:08:27.154, false,true,
2018-08-24 14:08:27.253, false,true,
2018-08-24 14:08:27.352, false,true,
2018-08-24 14:08:27.451, false,true,
2018-08-24 14:08:27.550, false,true,
2018-08-24 14:08:27.649, false,true,
2018-08-24 14:08:27.748, false,true,
2018-08-24 14:08:27.848, false,true,
2018-08-24 14:08:27.947, false,true,
2018-08-24 14:08:28.046, false,true,
2018-08-24 14:08:28.145, false,true,
2018-08-24 14:08:28.244, false,true,
2018-08-24 14:08:28.343, false,true,
2018-08-24 14:08:28.442, false,true,
2018-08-24 14:08:28.541, false,true,
2018-08-24 14:08:28.640, false,true,
2018-08-24 14:08:28.740, false,true,
2018-08-24 14:08:28.839, false,true,
2018-08-24 14:08:28.938, false,true,
2018-08-24 14:08:29.037, false,true,
2018-08-24 14:08:29.136, false,true,
2018-08-24 14:08:29.235, false,true,
2018-08-24 14:08:29.334, false,true,
2018-08-24 14:08:29.433, false,true,
2018-08-24 14:08:29.532, false,true,
2018-08-24 14:08:29.632, false,true,
2018-08-24 14:08:29.731, false,true,
2018-08-24 14:08:29.830, false,true,
2018-08-24 14:08:29.929, false,true,
2018-08-24 14:08:30.028, false,true,
2018-08-24 14:08:30.127, false,true,
2018-08-24 14:08:30.226, false,true,
2018-08-24 14:08:30.325, false,true,
2018-08-24 14:08:30.424, false,true,
2018-08-24 14:08:30.524, false,true,
2018-08-24 14:08:30.623, false,true,
2018-08-24 14:08:30.722, false,true,
2018-08-24 14:08:30.821, false,true,
2018-08-24 14:08:30.920, false,true,
2018-08-24 14:08:31.019, false,true,
2018-08-24 14:08:31.118, false,true,
2018-08-24 14:08:31.217, false,true,
2018-08-24 14:08:31.317, false,true,
2018-08-24 14:08:31.416, false,true,
2018-08-24 14:08:31.515, false,true,
2018-08-24 14:08:31.614, false,true,
2018-08-24 14:08:31.713, false,true,
2018-08-24 14:08:31.812, false,true,
2018-08-24 14:08:31.912, false,true,
2018-08-24 14:08:32.011, false,true,
2018-08-24 14:08:32.110, false,true,
2018-08-24 14:08:32.209, false,true,
2018-08-24 14:08:32.308, false,true,
2018-08-24 14:08:32.407, false,true,
2018-08-24 14:08:32.506, false,true,
2018-08-24 14:08:32.605, false,true,
2018-08-24 14:08:32.705, false,true,
2018-08-24 14:08:32.804, false,true,
2018-08-24 14:08:32.903, false,true,
2018-08-24 14:08:33.002, false,true,
2018-08-24 14:08:33.101, false,true,
2018-08-24 14:08:33.200, false,true,
2018-08-24 14:08:33.299, false,true,
2018-08-24 14:08:33.398, false,true,
2018-08-24 14:08:33.497, false,true,
2018-08-24 14:08:33.596, false,true,
2018-08-24 14:08:33.695, false,true,
2018-08-24 14:08:33.794, false,true,
2018-08-24 14:08:33.894, false,true,
2018-08-24 14:08:33.993, false,true,
2018-08-24 14:08:34.092, false,true,
2018-08-24 14:08:34.191, false,true,
2018-08-24 14:08:34.290, false,true,
2018-08-24 14:08:34.389, false,true,
2018-08-24 14:08:34.488, false,true,
2018-08-24 14:08:34.587, false,true,
2018-08-24 14:08:34.686, false,true,
2018-08-24 14:08:34.786, false,true,
2018-08-24 14:08:34.885, false,true,
2018-08-24 14:08:34.984, false,true,
2018-08-24 14:08:35.083, false,true,
2018-08-24 14:08:35.182, false,true,
2018-08-24 14:08:35.281, false,true,
2018-08-24 14:08:35.380, false,true,
2018-08-24 14:08:35.479, false,true,
2018-08-24 14:08:35.578, false,true,
2018-08-24 14:08:35.678, false,true,
2018-08-24 14:08:35.777, false,true,
2018-08-24 14:08:35.876, false,true,
2018-08-24 14:08:35.975, false,true,
2018-08-24 14:08:36.074, false,true,
2018-08-24 14:08:36.173, false,true,
2018-08-24 14:08:36.272, false,true,
2018-08-24 14:08:36.371, false,true,
2018-08-24 14:08:36.471, false,true,
2018-08-24 14:08:36.570, false,true,
2018-08-24 14:08:36.669, false,true,
2018-08-24 14:08:36.768, false,true,
2018-08-24 14:08:36.867, false,true,
2018-08-24 14:08:36.966, false,true,
2018-08-24 14:08:37.065, false,true,
2018-08-24 14:08:37.164, false,true,
2018-08-24 14:08:37.263, false,true,
2018-08-24 14:08:37.363, false,true,
2018-08-24 14:08:37.462, false,true,
2018-08-24 14:08:37.561, false,true,
2018-08-24 14:08:37.660, false,true,
2018-08-24 14:08:37.759, false,true,
2018-08-24 14:08:37.858, false,true,
2018-08-24 14:08:37.957, false,true,
2018-08-24 14:08:38.056, false,true,
2018-08-24 14:08:38.155, false,true,
2018-08-24 14:08:38.255, false,true,
2018-08-24 14:08:38.354, false,true,
2018-08-24 14:08:38.453, false,true,
2018-08-24 14:08:38.552, false,true,
2018-08-24 14:08:38.651, false,true,
2018-08-24 14:08:38.750, false,true,
2018-08-24 14:08:38.849, false,true,
2018-08-24 14:08:38.948, false,true,
2018-08-24 14:08:39.047, false,true,
2018-08-24 14:08:39.146, false,true,
2018-08-24 14:08:39.245, false,true,
2018-08-24 14:08:39.345, false,false,
2018-08-24 14:08:39.444, false,false,
2018-08-24 14:08:39.543, false,false,
2018-08-24 14:08:39.642, false,false,
2018-08-24 14:08:39.741, false,false,
2018-08-24 14:08:39.840, false,false,
2018-08-24 14:08:39.939, false,false,
2018-08-24 14:08:40.038, false,false,
2018-08-24 14:08:40.137, false,false,
2018-08-24 14:08:40.236, false,false,
2018-08-24 14:08:40.336, false,false,
2018-08-24 14:08:40.435, false,false,
2018-08-24 14:08:40.534, false,false,
2018-08-24 14:08:40.633, false,false,
2018-08-24 14:08:40.732, false,false,
2018-08-24 14:08:40.831, false,false,
2018-08-24 14:08:40.930, false,false,
2018-08-24 14:08:41.030, false,false,
2018-08-24 14:08:41.129, false,false,
2018-08-24 14:08:41.228, false,false,
2018-08-24 14:08:41.327, false,false,
2018-08-24 14:08:41.426, false,false,
2018-08-24 14:08:41.525, false,false,
2018-08-24 14:08:41.624, false,false,
2018-08-24 14:08:41.723, false,false,
2018-08-24 14:08:41.822, false,false,
2018-08-24 14:08:41.921, false,false,
2018-08-24 14:08:42.021, false,false,
2018-08-24 14:08:42.120, false,false,
2018-08-24 14:08:42.219, false,false,
2018-08-24 14:08:42.318, false,false,
2018-08-24 14:08:42.417, false,false,
2018-08-24 14:08:42.516, false,false,
2018-08-24 14:08:42.615, false,false,
2018-08-24 14:08:42.714, false,false,
2018-08-24 14:08:42.813, false,false,
2018-08-24 14:08:42.913, false,false,
2018-08-24 14:08:43.012, false,false,
2018-08-24 14:08:43.111, false,false,
2018-08-24 14:08:43.210, false,false,
2018-08-24 14:08:43.309, false,false,
2018-08-24 14:08:43.408, false,false,
2018-08-24 14:08:43.507, false,false,
2018-08-24 14:08:43.607, false,false,
2018-08-24 14:08:43.706, false,false,
2018-08-24 14:08:43.805, false,false,
2018-08-24 14:08:43.904, false,false,
2018-08-24 14:08:44.003, false,false,
2018-08-24 14:08:44.102, false,false,
2018-08-24 14:08:44.201, false,false,
2018-08-24 14:08:44.300, false,false,
2018-08-24 14:08:44.399, false,false,
2018-08-24 14:08:44.498, false,false,
2018-08-24 14:08:44.598, false,false,
2018-08-24 14:08:44.697, false,false,
2018-08-24 14:08:44.796, false,false,
2018-08-24 14:08:44.895, false,false,
2018-08-24 14:08:44.994, false,false,
2018-08-24 14:08:45.093, false,false,
2018-08-24 14:08:45.192, false,false,
2018-08-24 14:08:45.291, false,false,
2018-08-24 14:08:45.390, false,false,
2018-08-24 14:08:45.489, false,false,
2018-08-24 14:08:45.589, false,false,
2018-08-24 14:08:45.688, false,false,
2018-08-24 14:08:45.787, false,false,
2018-08-24 14:08:45.886, false,false,
2018-08-24 14:08:45.985, false,false,
2018-08-24 14:08:46.084, true,false,
2018-08-24 14:08:46.183, true,false,
2018-08-24 14:08:46.283, true,false,
2018-08-24 14:08:46.382, false,false,
2018-08-24 14:08:46.481, false,false,
2018-08-24 14:08:46.580, false,false,
2018-08-24 14:08:46.679, false,false,
2018-08-24 14:08:46.778, false,false,
2018-08-24 14:08:46.877, false,false,
2018-08-24 14:08:46.976, false,false,
2018-08-24 14:08:47.075, false,false,
2018-08-24 14:08:47.174, false,false,
2018-08-24 14:08:47.274, false,false,
2018-08-24 14:08:47.373, false,false,
2018-08-24 14:08:47.472, false,false,
2018-08-24 14:08:47.571, false,false,
2018-08-24 14:08:47.670, false,false,
2018-08-24 14:08:47.769, false,false,
2018-08-24 14:08:47.868, false,false,
2018-08-24 14:08:47.967, false,false,
2018-08-24 14:08:48.066, false,false,
2018-08-24 14:08:48.165, false,false,
2018-08-24 14:08:48.265, false,false,
2018-08-24 14:08:48.364, false,false,
2018-08-24 14:08:48.463, false,false,
2018-08-24 14:08:48.562, false,false,
2018-08-24 14:08:48.661, false,false,
2018-08-24 14:08:48.760, false,false,
2018-08-24 14:08:48.859, false,false,
2018-08-24 14:08:48.958, false,false,
2018-08-24 14:08:49.057, false,false,
2018-08-24 14:08:49.157, false,false,
2018-08-24 14:08:49.256, false,false,
2018-08-24 14:08:49.355, false,false,
2018-08-24 14:08:49.454, false,false,
2018-08-24 14:08:49.553, false,false,
2018-08-24 14:08:49.652, false,false,
2018-08-24 14:08:49.751, false,false,
2018-08-24 14:08:49.851, false,false,
2018-08-24 14:08:49.950, false,false,
2018-08-24 14:08:50.049, false,false,
2018-08-24 14:08:50.148, false,false,
2018-08-24 14:08:50.247, false,false,
2018-08-24 14:08:50.346, false,false,
2018-08-24 14:08:50.445, false,false,
2018-08-24 14:08:50.544, false,false,
2018-08-24 14:08:50.643, false,false,
2018-08-24 14:08:50.743, false,false,
2018-08-24 14:08:50.842, false,false,
2018-08-24 14:08:50.941, false,false,
2018-08-24 14:08:51.040, false,false,
2018-08-24 14:08:51.139, false,false,
2018-08-24 14:08:51.238, false,false,
2018-08-24 14:08:51.337, false,false,
2018-08-24 14:08:51.436, false,false,
2018-08-24 14:08:51.535, false,false,
2018-08-24 14:08:51.634, false,false,
2018-08-24 14:08:51.734, false,false,
2018-08-24 14:08:51.833, false,false,
2018-08-24 14:08:51.932, false,false,
2018-08-24 14:08:52.031, false,false,
2018-08-24 14:08:52.130, false,false,
2018-08-24 14:08:52.229, false,false,
2018-08-24 14:08:52.328, false,false,
2018-08-24 14:08:52.427, false,false,
2018-08-24 14:08:52.526, false,false,
2018-08-24 14:08:52.625, false,false,
2018-08-24 14:08:52.725, false,false,
2018-08-24 14:08:52.824, false,false,
2018-08-24 14:08:52.923, false,false,
2018-08-24 14:08:53.022, false,false,
2018-08-24 14:08:53.121, false,false,
2018-08-24 14:08:53.220, false,true,
2018-08-24 14:08:53.319, false,true,
2018-08-24 14:08:53.418, false,true,
2018-08-24 14:08:53.517, false,true,
2018-08-24 14:08:53.617, false,true,
2018-08-24 14:08:53.716, false,true,
2018-08-24 14:08:53.815, false,true,
2018-08-24 14:08:53.914, false,true,
2018-08-24 14:08:54.013, false,true,
2018-08-24 14:08:54.112, false,true,
2018-08-24 14:08:54.211, false,true,
2018-08-24 14:08:54.310, false,true,
2018-08-24 14:08:54.410, false,true,
2018-08-24 14:08:54.509, false,true,
2018-08-24 14:08:54.608, false,true,
2018-08-24 14:08:54.707, false,true,
2018-08-24 14:08:54.806, false,true,
2018-08-24 14:08:54.905, false,true,
2018-08-24 14:08:55.004, false,true,
2018-08-24 14:08:55.103, false,true,
2018-08-24 14:08:55.202, false,true,
2018-08-24 14:08:55.301, false,true,
2018-08-24 14:08:55.401, false,true,
2018-08-24 14:08:55.500, false,true,
2018-08-24 14:08:55.599, false,true,
2018-08-24 14:08:55.698, false,true,
2018-08-24 14:08:55.797, false,true,
2018-08-24 14:08:55.896, false,true,
2018-08-24 14:08:55.995, false,true,
2018-08-24 14:08:56.094, false,true,
2018-08-24 14:08:56.194, false,true,
2018-08-24 14:08:56.293, false,true,
2018-08-24 14:08:56.392, false,true,
2018-08-24 14:08:56.491, false,true,
2018-08-24 14:08:56.590, false,true,
2018-08-24 14:08:56.689, false,true,
2018-08-24 14:08:56.788, false,true,
2018-08-24 14:08:56.887, false,true,
2018-08-24 14:08:56.986, false,true,
2018-08-24 14:08:57.086, false,true,
2018-08-24 14:08:57.185, false,true,
2018-08-24 14:08:57.284, false,true,
2018-08-24 14:08:57.383, false,true,
2018-08-24 14:08:57.482, false,true,
2018-08-24 14:08:57.581, false,true,
2018-08-24 14:08:57.680, false,true,
2018-08-24 14:08:57.779, false,true,
2018-08-24 14:08:57.878, false,true,
2018-08-24 14:08:57.977, false,true,
2018-08-24 14:08:58.077, false,true,
2018-08-24 14:08:58.176, false,true,
2018-08-24 14:08:58.275, false,true,
2018-08-24 14:08:58.374, false,true,
2018-08-24 14:08:58.473, false,true,
2018-08-24 14:08:58.572, false,true,
2018-08-24 14:08:58.671, false,true,
2018-08-24 14:08:58.770, false,true,
2018-08-24 14:08:58.870, false,true,
2018-08-24 14:08:58.969, false,true,
2018-08-24 14:08:59.068, false,true,
2018-08-24 14:08:59.167, false,true,
2018-08-24 14:08:59.266, false,true,
2018-08-24 14:08:59.365, false,true,
2018-08-24 14:08:59.464, false,true,
2018-08-24 14:08:59.563, false,true,
2018-08-24 14:08:59.662, false,true,
2018-08-24 14:08:59.761, false,true,
2018-08-24 14:08:59.861, false,true,
2018-08-24 14:08:59.960, false,true,
2018-08-24 14:09:00.059, false,true,
2018-08-24 14:09:00.158, false,true,
2018-08-24 14:09:00.257, false,true,
2018-08-24 14:09:00.356, false,true,
2018-08-24 14:09:00.455, false,true,
2018-08-24 14:09:00.554, false,true,
2018-08-24 14:09:00.653, false,true,
2018-08-24 14:09:00.753, false,true,
2018-08-24 14:09:00.852, false,true,
2018-08-24 14:09:00.951, false,true,
2018-08-24 14:09:01.050, false,true,
2018-08-24 14:09:01.149, false,true,
2018-08-24 14:09:01.248, false,true,
2018-08-24 14:09:01.347, false,true,
2018-08-24 14:09:01.446, false,true,
2018-08-24 14:09:01.545, false,true,
2018-08-24 14:09:01.645, false,true,
2018-08-24 14:09:01.744, false,true,
2018-08-24 14:09:01.843, false,true,
2018-08-24 14:09:01.942, false,true,
2018-08-24 14:09:02.041, false,true,
2018-08-24 14:09:02.140, false,true,
2018-08-24 14:09:02.239, false,true,
2018-08-24 14:09:02.338, false,true,
2018-08-24 14:09:02.438, false,true,
2018-08-24 14:09:02.537, false,true,
2018-08-24 14:09:02.636, false,true,
2018-08-24 14:09:02.735, false,true,
2018-08-24 14:09:02.834, false,true,
2018-08-24 14:09:02.933, false,true,
2018-08-24 14:09:03.032, false,true,
2018-08-24 14:09:03.131, false,true,
2018-08-24 14:09:03.231, false,true,
2018-08-24 14:09:03.330, false,true,
2018-08-24 14:09:03.429, false,true,
2018-08-24 14:09:03.528, false,true,
2018-08-24 14:09:03.627, false,true,
2018-08-24 14:09:03.726, false,true,
2018-08-24 14:09:03.825, false,true,
2018-08-24 14:09:03.925, false,true,
2018-08-24 14:09:04.024, false,true,
2018-08-24 14:09:04.123, false,true,
2018-08-24 14:09:04.222, false,true,
2018-08-24 14:09:04.321, false,true,
2018-08-24 14:09:04.420, false,true,
2018-08-24 14:09:04.519, false,true,
2018-08-24 14:09:04.618, false,true,
2018-08-24 14:09:04.717, false,true,
2018-08-24 14:09:04.817, false,true,
2018-08-24 14:09:04.916, false,true,
2018-08-24 14:09:05.015, false,true,
2018-08-24 14:09:05.114, false,true,
2018-08-24 14:09:05.213, false,true,
2018-08-24 14:09:05.312, false,true,
2018-08-24 14:09:05.411, false,true,
2018-08-24 14:09:05.510, false,true,
2018-08-24 14:09:05.609, false,true,
2018-08-24 14:09:05.709, false,true,
2018-08-24 14:09:05.808, false,true,
2018-08-24 14:09:05.907, false,true,
2018-08-24 14:09:06.006, false,true,
2018-08-24 14:09:06.105, false,true,
2018-08-24 14:09:06.204, false,true,
2018-08-24 14:09:06.303, false,true,
2018-08-24 14:09:06.402, false,true,
2018-08-24 14:09:06.502, false,true,
2018-08-24 14:09:06.601, false,true,
2018-08-24 14:09:06.700, false,true,
2018-08-24 14:09:06.799, false,true,
2018-08-24 14:09:06.898, false,true,
2018-08-24 14:09:06.997, false,true,
2018-08-24 14:09:07.096, false,true,
2018-08-24 14:09:07.195, false,true,
2018-08-24 14:09:07.295, false,true,
2018-08-24 14:09:07.394, false,true,
2018-08-24 14:09:07.493, false,true,
2018-08-24 14:09:07.592, false,true,
2018-08-24 14:09:07.692, false,true,
2018-08-24 14:09:07.791, false,true,
2018-08-24 14:09:07.890, false,true,
2018-08-24 14:09:07.989, false,true,
2018-08-24 14:09:08.088, false,true,
2018-08-24 14:09:08.187, false,true,
2018-08-24 14:09:08.286, false,true,
2018-08-24 14:09:08.386, false,true,
2018-08-24 14:09:08.485, false,true,
2018-08-24 14:09:08.584, false,true,
2018-08-24 14:09:08.683, false,true,
2018-08-24 14:09:08.782, false,true,
2018-08-24 14:09:08.881, false,true,
2018-08-24 14:09:08.980, false,true,
2018-08-24 14:09:09.080, false,true,
2018-08-24 14:09:09.179, false,true,
2018-08-24 14:09:09.278, false,true,
2018-08-24 14:09:09.377, false,true,
2018-08-24 14:09:09.476, false,true,
2018-08-24 14:09:09.575, false,true,
2018-08-24 14:09:09.674, false,true,
2018-08-24 14:09:09.773, false,false,
2018-08-24 14:09:09.873, false,false,
2018-08-24 14:09:09.972, false,false,
2018-08-24 14:09:10.071, false,false,
2018-08-24 14:09:10.170, false,false,
2018-08-24 14:09:10.269, false,false,
2018-08-24 14:09:10.368, false,false,
2018-08-24 14:09:10.467, false,false,
2018-08-24 14:09:10.566, false,false,
2018-08-24 14:09:10.666, false,false,
2018-08-24 14:09:10.765, false,false,
2018-08-24 14:09:10.864, false,false,
2018-08-24 14:09:10.963, false,false,
2018-08-24 14:09:11.062, false,false,
2018-08-24 14:09:11.161, false,false,
2018-08-24 14:09:11.260, false,false,
2018-08-24 14:09:11.359, false,false,
2018-08-24 14:09:11.458, false,false,
2018-08-24 14:09:11.558, false,false,
2018-08-24 14:09:11.657, false,false,
2018-08-24 14:09:11.756, false,false,
2018-08-24 14:09:11.855, false,false,
2018-08-24 14:09:11.954, false,false,
2018-08-24 14:09:12.053, false,false,
2018-08-24 14:09:12.152, false,false,
2018-08-24 14:09:12.251, false,false,
2018-08-24 14:09:12.350, false,false,
2018-08-24 14:09:12.450, false,false,
2018-08-24 14:09:12.549, false,false,
2018-08-24 14:09:12.648, false,false,
2018-08-24 14:09:12.747, false,false,
2018-08-24 14:09:12.846, false,false,
2018-08-24 14:09:12.945, false,false,
2018-08-24 14:09:13.044, false,false,
2018-08-24 14:09:13.143, false,false,
2018-08-24 14:09:13.242, false,false,
2018-08-24 14:09:13.342, false,false,
2018-08-24 14:09:13.441, false,false,
2018-08-24 14:09:13.540, false,false,
2018-08-24 14:09:13.639, false,false,
2018-08-24 14:09:13.738, false,false,
2018-08-24 14:09:13.837, false,false,
2018-08-24 14:09:13.937, false,false,
2018-08-24 14:09:14.036, false,false,
2018-08-24 14:09:14.135, false,false,
2018-08-24 14:09:14.234, false,false,
2018-08-24 14:09:14.333, false,false,
2018-08-24 14:09:14.432, false,false,
2018-08-24 14:09:14.531, false,false,
2018-08-24 14:09:14.630, false,false,
2018-08-24 14:09:14.729, false,false,
2018-08-24 14:09:14.828, false,false,
2018-08-24 14:09:14.928, false,false,
2018-08-24 14:09:15.027, false,false,
2018-08-24 14:09:15.126, false,false,
2018-08-24 14:09:15.225, false,false,
2018-08-24 14:09:15.324, false,false,
2018-08-24 14:09:15.423, false,false,
2018-08-24 14:09:15.522, false,false,
2018-08-24 14:09:15.621, false,false,
2018-08-24 14:09:15.720, false,false,
2018-08-24 14:09:15.820, false,false,
2018-08-24 14:09:15.919, false,false,
2018-08-24 14:09:16.018, false,false,
2018-08-24 14:09:16.117, false,false,
2018-08-24 14:09:16.216, false,false,
2018-08-24 14:09:16.315, false,false,
2018-08-24 14:09:16.414, true,false,
2018-08-24 14:09:16.513, true,false,
2018-08-24 14:09:16.612, true,false,
2018-08-24 14:09:16.712, false,false,
2018-08-24 14:09:16.811, false,false,
2018-08-24 14:09:16.910, false,false,
2018-08-24 14:09:17.009, false,false,
2018-08-24 14:09:17.108, false,false,
2018-08-24 14:09:17.207, false,false,
2018-08-24 14:09:17.306, false,false,
2018-08-24 14:09:17.406, false,false,
2018-08-24 14:09:17.505, false,false,
2018-08-24 14:09:17.604, false,false,
2018-08-24 14:09:17.703, false,false,
2018-08-24 14:09:17.802, false,false,
2018-08-24 14:09:17.901, false,false,
2018-08-24 14:09:18.000, false,false,
2018-08-24 14:09:18.099, false,false,
2018-08-24 14:09:18.198, false,false,
2018-08-24 14:09:18.297, false,false,
2018-08-24 14:09:18.397, false,false,
2018-08-24 14:09:18.496, false,false,
2018-08-24 14:09:18.595, false,false,
2018-08-24 14:09:18.694, false,false,
2018-08-24 14:09:18.793, false,false,
2018-08-24 14:09:18.892, false,false,
2018-08-24 14:09:18.991, false,false,
2018-08-24 14:09:19.090, false,false,
2018-08-24 14:09:19.189, false,false,
2018-08-24 14:09:19.289, false,false,
2018-08-24 14:09:19.388, false,false,
2018-08-24 14:09:19.487, false,false,
2018-08-24 14:09:19.586, false,false,
2018-08-24 14:09:19.685, false,false,
2018-08-24 14:09:19.784, false,false,
2018-08-24 14:09:19.883, false,false,
2018-08-24 14:09:19.982, false,false,
2018-08-24 14:09:20.081, false,false,
2018-08-24 14:09:20.181, false,false,
2018-08-24 14:09:20.280, false,false,
2018-08-24 14:09:20.379, false,false,
2018-08-24 14:09:20.478, false,false,
2018-08-24 14:09:20.577, false,false,
2018-08-24 14:09:20.676, false,false,
2018-08-24 14:09:20.775, false,false,
2018-08-24 14:09:20.874, false,false,
2018-08-24 14:09:20.974, false,false,
2018-08-24 14:09:21.073, false,false,
2018-08-24 14:09:21.172, false,false,
2018-08-24 14:09:21.271, false,false,
2018-08-24 14:09:21.370, false,false,
2018-08-24 14:09:21.469, false,false,
2018-08-24 14:09:21.568, false,false,
2018-08-24 14:09:21.667, false,false,
2018-08-24 14:09:21.766, false,false,
2018-08-24 14:09:21.865, false,false,
2018-08-24 14:09:21.965, false,false,
2018-08-24 14:09:22.064, false,false,
2018-08-24 14:09:22.163, false,false,
2018-08-24 14:09:22.262, false,false,
2018-08-24 14:09:22.361, false,false,
2018-08-24 14:09:22.461, false,false,
2018-08-24 14:09:22.560, false,false,
2018-08-24 14:09:22.659, false,false,
2018-08-24 14:09:22.758, false,false,
2018-08-24 14:09:22.857, false,false,
2018-08-24 14:09:22.956, false,false,
2018-08-24 14:09:23.055, false,false,
2018-08-24 14:09:23.154, false,false,
2018-08-24 14:09:23.253, false,false,
2018-08-24 14:09:23.352, false,false,
2018-08-24 14:09:23.451, false,true,
2018-08-24 14:09:23.551, false,true,
2018-08-24 14:09:23.650, false,true,
2018-08-24 14:09:23.749, false,true,
2018-08-24 14:09:23.848, false,true,
2018-08-24 14:09:23.947, false,true,
2018-08-24 14:09:24.046, false,true,
2018-08-24 14:09:24.145, false,true,
2018-08-24 14:09:24.244, false,true,
2018-08-24 14:09:24.343, false,true,
2018-08-24 14:09:24.442, false,true,
2018-08-24 14:09:24.542, false,true,
2018-08-24 14:09:24.641, false,true,
2018-08-24 14:09:24.740, false,true,
2018-08-24 14:09:24.839, false,true,
2018-08-24 14:09:24.938, false,true,
2018-08-24 14:09:25.037, false,true,
2018-08-24 14:09:25.136, false,true,
2018-08-24 14:09:25.235, false,true,
2018-08-24 14:09:25.334, false,true,
2018-08-24 14:09:25.434, false,true,
2018-08-24 14:09:25.533, false,true,
2018-08-24 14:09:25.632, false,true,
2018-08-24 14:09:25.731, false,true,
