Time, CONVEYOR1_PROXIMITY_SENSOR,
2018-08-24 14:08:45.589, true,
2018-08-24 14:08:45.688, true,
2018-08-24 14:08:45.787, true,
2018-08-24 14:08:45.886, true,
2018-08-24 14:08:45.985, true,
2018-08-24 14:08:46.084, true,
2018-08-24 14:08:46.183, true,
2018-08-24 14:08:46.282, true,
2018-08-24 14:08:46.382, true,
2018-08-24 14:08:46.481, true,
2018-08-24 14:08:46.580, true,
2018-08-24 14:08:46.679, true,
2018-08-24 14:08:46.778, true,
2018-08-24 14:08:46.877, true,
2018-08-24 14:08:46.976, true,
2018-08-24 14:08:47.075, true,
2018-08-24 14:08:47.174, true,
2018-08-24 14:08:47.274, true,
2018-08-24 14:08:47.373, true,
2018-08-24 14:08:47.472, true,
2018-08-24 14:08:47.571, true,
2018-08-24 14:08:47.670, true,
2018-08-24 14:08:47.769, true,
2018-08-24 14:08:47.868, true,
2018-08-24 14:08:47.967, true,
2018-08-24 14:08:48.066, true,
2018-08-24 14:08:48.165, true,
2018-08-24 14:08:48.265, true,
2018-08-24 14:08:48.364, true,
2018-08-24 14:08:48.463, true,
2018-08-24 14:08:48.562, true,
2018-08-24 14:08:48.661, true,
2018-08-24 14:08:48.760, true,
2018-08-24 14:08:48.859, true,
2018-08-24 14:08:48.958, true,
2018-08-24 14:08:49.058, true,
2018-08-24 14:08:49.157, true,
2018-08-24 14:08:49.256, true,
2018-08-24 14:08:49.355, true,
2018-08-24 14:08:49.454, true,
2018-08-24 14:08:49.553, true,
2018-08-24 14:08:49.652, true,
2018-08-24 14:08:49.751, true,
2018-08-24 14:08:49.851, true,
2018-08-24 14:08:49.950, true,
2018-08-24 14:08:50.049, true,
2018-08-24 14:08:50.148, true,
2018-08-24 14:08:50.247, true,
2018-08-24 14:08:50.346, true,
2018-08-24 14:08:50.445, true,
2018-08-24 14:08:50.544, true,
2018-08-24 14:08:50.643, true,
2018-08-24 14:08:50.742, true,
2018-08-24 14:08:50.842, true,
2018-08-24 14:08:50.941, true,
2018-08-24 14:08:51.040, true,
2018-08-24 14:08:51.139, true,
2018-08-24 14:08:51.238, true,
2018-08-24 14:08:51.337, true,
2018-08-24 14:08:51.436, true,
2018-08-24 14:08:51.535, true,
2018-08-24 14:08:51.634, true,
2018-08-24 14:08:51.734, true,
2018-08-24 14:08:51.833, true,
2018-08-24 14:08:51.932, true,
2018-08-24 14:08:52.031, true,
2018-08-24 14:08:52.130, true,
2018-08-24 14:08:52.229, true,
2018-08-24 14:08:52.328, true,
2018-08-24 14:08:52.428, true,
2018-08-24 14:08:52.527, true,
2018-08-24 14:08:52.626, true,
2018-08-24 14:08:52.725, true,
2018-08-24 14:08:52.824, true,
2018-08-24 14:08:52.923, true,
2018-08-24 14:08:53.022, true,
2018-08-24 14:08:53.121, true,
2018-08-24 14:08:53.220, true,
2018-08-24 14:08:53.319, true,
2018-08-24 14:08:53.418, true,
2018-08-24 14:08:53.518, true,
2018-08-24 14:08:53.617, true,
2018-08-24 14:08:53.716, true,
2018-08-24 14:08:53.815, true,
2018-08-24 14:08:53.914, true,
2018-08-24 14:08:54.013, true,
2018-08-24 14:08:54.112, true,
2018-08-24 14:08:54.211, true,
2018-08-24 14:08:54.310, true,
2018-08-24 14:08:54.410, true,
2018-08-24 14:08:54.509, true,
2018-08-24 14:08:54.608, true,
2018-08-24 14:08:54.707, true,
2018-08-24 14:08:54.806, true,
2018-08-24 14:08:54.905, true,
2018-08-24 14:08:55.004, true,
2018-08-24 14:08:55.103, true,
2018-08-24 14:08:55.202, true,
2018-08-24 14:08:55.301, true,
2018-08-24 14:08:55.401, true,
2018-08-24 14:08:55.500, true,
2018-08-24 14:08:55.599, true,
2018-08-24 14:08:55.698, true,
2018-08-24 14:08:55.797, true,
2018-08-24 14:08:55.896, true,
2018-08-24 14:08:55.995, true,
2018-08-24 14:08:56.094, true,
2018-08-24 14:08:56.194, true,
2018-08-24 14:08:56.293, true,
2018-08-24 14:08:56.392, true,
2018-08-24 14:08:56.491, true,
2018-08-24 14:08:56.590, true,
2018-08-24 14:08:56.689, true,
2018-08-24 14:08:56.788, true,
2018-08-24 14:08:56.887, true,
2018-08-24 14:08:56.987, true,
2018-08-24 14:08:57.086, true,
2018-08-24 14:08:57.185, true,
2018-08-24 14:08:57.284, true,
2018-08-24 14:08:57.383, true,
2018-08-24 14:08:57.482, true,
2018-08-24 14:08:57.581, true,
2018-08-24 14:08:57.680, true,
2018-08-24 14:08:57.779, true,
2018-08-24 14:08:57.878, true,
2018-08-24 14:08:57.978, true,
2018-08-24 14:08:58.077, true,
2018-08-24 14:08:58.176, true,
2018-08-24 14:08:58.275, true,
2018-08-24 14:08:58.374, true,
2018-08-24 14:08:58.473, true,
2018-08-24 14:08:58.572, true,
2018-08-24 14:08:58.671, true,
2018-08-24 14:08:58.770, true,
2018-08-24 14:08:58.870, true,
2018-08-24 14:08:58.969, true,
2018-08-24 14:08:59.068, true,
2018-08-24 14:08:59.167, true,
2018-08-24 14:08:59.266, true,
2018-08-24 14:08:59.365, true,
2018-08-24 14:08:59.464, true,
2018-08-24 14:08:59.563, true,
2018-08-24 14:08:59.662, true,
2018-08-24 14:08:59.761, true,
2018-08-24 14:08:59.861, true,
2018-08-24 14:08:59.960, true,
2018-08-24 14:09:00.059, true,
2018-08-24 14:09:00.158, true,
2018-08-24 14:09:00.257, true,
2018-08-24 14:09:00.356, true,
2018-08-24 14:09:00.455, true,
2018-08-24 14:09:00.554, true,
2018-08-24 14:09:00.653, true,
2018-08-24 14:09:00.753, true,
2018-08-24 14:09:00.852, true,
2018-08-24 14:09:00.951, true,
2018-08-24 14:09:01.050, true,
2018-08-24 14:09:01.149, true,
2018-08-24 14:09:01.248, true,
2018-08-24 14:09:01.347, true,
2018-08-24 14:09:01.446, true,
2018-08-24 14:09:01.545, true,
2018-08-24 14:09:01.645, true,
2018-08-24 14:09:01.744, true,
2018-08-24 14:09:01.843, true,
2018-08-24 14:09:01.942, true,
2018-08-24 14:09:02.041, true,
2018-08-24 14:09:02.140, true,
2018-08-24 14:09:02.239, true,
2018-08-24 14:09:02.338, true,
2018-08-24 14:09:02.438, true,
2018-08-24 14:09:02.537, true,
2018-08-24 14:09:02.636, true,
2018-08-24 14:09:02.735, true,
2018-08-24 14:09:02.834, true,
2018-08-24 14:09:02.933, true,
2018-08-24 14:09:03.032, true,
2018-08-24 14:09:03.131, true,
2018-08-24 14:09:03.231, true,
2018-08-24 14:09:03.330, true,
2018-08-24 14:09:03.429, true,
2018-08-24 14:09:03.528, true,
2018-08-24 14:09:03.627, true,
2018-08-24 14:09:03.726, true,
2018-08-24 14:09:03.825, true,
2018-08-24 14:09:03.925, true,
2018-08-24 14:09:04.024, true,
2018-08-24 14:09:04.123, true,
2018-08-24 14:09:04.222, true,
2018-08-24 14:09:04.321, true,
2018-08-24 14:09:04.420, true,
2018-08-24 14:09:04.519, true,
2018-08-24 14:09:04.618, true,
2018-08-24 14:09:04.718, true,
2018-08-24 14:09:04.817, true,
2018-08-24 14:09:04.916, true,
2018-08-24 14:09:05.015, true,
2018-08-24 14:09:05.114, true,
2018-08-24 14:09:05.213, true,
2018-08-24 14:09:05.312, true,
2018-08-24 14:09:05.411, true,
2018-08-24 14:09:05.510, true,
2018-08-24 14:09:05.609, true,
2018-08-24 14:09:05.709, true,
2018-08-24 14:09:05.808, true,
2018-08-24 14:09:05.907, true,
2018-08-24 14:09:06.006, true,
2018-08-24 14:09:06.105, true,
2018-08-24 14:09:06.204, true,
2018-08-24 14:09:06.303, true,
2018-08-24 14:09:06.402, true,
2018-08-24 14:09:06.502, true,
2018-08-24 14:09:06.601, true,
2018-08-24 14:09:06.700, true,
2018-08-24 14:09:06.799, true,
2018-08-24 14:09:06.898, true,
2018-08-24 14:09:06.997, true,
2018-08-24 14:09:07.096, false,
2018-08-24 14:09:07.195, false,
2018-08-24 14:09:07.295, false,
2018-08-24 14:09:07.394, false,
2018-08-24 14:09:07.493, false,
2018-08-24 14:09:07.592, false,
2018-08-24 14:09:07.692, false,
2018-08-24 14:09:07.791, false,
2018-08-24 14:09:07.890, false,
2018-08-24 14:09:07.989, false,
2018-08-24 14:09:08.088, false,
2018-08-24 14:09:08.187, false,
2018-08-24 14:09:08.286, false,
2018-08-24 14:09:08.386, false,
2018-08-24 14:09:08.485, false,
2018-08-24 14:09:08.584, false,
2018-08-24 14:09:08.683, false,
2018-08-24 14:09:08.782, false,
2018-08-24 14:09:08.881, false,
2018-08-24 14:09:08.980, false,
2018-08-24 14:09:09.080, false,
2018-08-24 14:09:09.179, false,
2018-08-24 14:09:09.278, false,
2018-08-24 14:09:09.377, false,
2018-08-24 14:09:09.476, false,
2018-08-24 14:09:09.575, false,
2018-08-24 14:09:09.674, false,
2018-08-24 14:09:09.773, false,
2018-08-24 14:09:09.872, false,
2018-08-24 14:09:09.972, false,
2018-08-24 14:09:10.071, false,
2018-08-24 14:09:10.170, false,
2018-08-24 14:09:10.269, false,
2018-08-24 14:09:10.368, false,
2018-08-24 14:09:10.467, false,
2018-08-24 14:09:10.566, false,
2018-08-24 14:09:10.666, false,
2018-08-24 14:09:10.765, false,
2018-08-24 14:09:10.864, false,
2018-08-24 14:09:10.963, false,
2018-08-24 14:09:11.062, false,
2018-08-24 14:09:11.161, false,
2018-08-24 14:09:11.260, false,
2018-08-24 14:09:11.359, false,
2018-08-24 14:09:11.458, false,
2018-08-24 14:09:11.558, false,
2018-08-24 14:09:11.657, false,
2018-08-24 14:09:11.756, false,
2018-08-24 14:09:11.855, false,
2018-08-24 14:09:11.954, false,
2018-08-24 14:09:12.053, false,
2018-08-24 14:09:12.152, false,
2018-08-24 14:09:12.251, false,
2018-08-24 14:09:12.350, false,
2018-08-24 14:09:12.450, false,
2018-08-24 14:09:12.549, false,
2018-08-24 14:09:12.648, false,
2018-08-24 14:09:12.747, false,
2018-08-24 14:09:12.846, false,
2018-08-24 14:09:12.945, false,
2018-08-24 14:09:13.044, false,
2018-08-24 14:09:13.143, false,
2018-08-24 14:09:13.242, false,
2018-08-24 14:09:13.342, false,
2018-08-24 14:09:13.441, false,
2018-08-24 14:09:13.540, true,
2018-08-24 14:09:13.639, true,
2018-08-24 14:09:13.738, true,
2018-08-24 14:09:13.837, true,
2018-08-24 14:09:13.936, true,
2018-08-24 14:09:14.036, true,
2018-08-24 14:09:14.135, true,
2018-08-24 14:09:14.234, true,
2018-08-24 14:09:14.333, true,
2018-08-24 14:09:14.432, true,
2018-08-24 14:09:14.531, true,
2018-08-24 14:09:14.630, true,
2018-08-24 14:09:14.729, true,
2018-08-24 14:09:14.828, true,
2018-08-24 14:09:14.928, true,
2018-08-24 14:09:15.027, true,
2018-08-24 14:09:15.126, true,
2018-08-24 14:09:15.225, true,
2018-08-24 14:09:15.324, true,
2018-08-24 14:09:15.423, true,
2018-08-24 14:09:15.522, true,
2018-08-24 14:09:15.621, true,
2018-08-24 14:09:15.720, true,
2018-08-24 14:09:15.820, true,
2018-08-24 14:09:15.919, true,
2018-08-24 14:09:16.018, true,
2018-08-24 14:09:16.117, true,
2018-08-24 14:09:16.216, true,
2018-08-24 14:09:16.315, true,
2018-08-24 14:09:16.414, true,
2018-08-24 14:09:16.513, true,
2018-08-24 14:09:16.612, true,
2018-08-24 14:09:16.712, true,
2018-08-24 14:09:16.811, true,
2018-08-24 14:09:16.910, true,
2018-08-24 14:09:17.009, true,
2018-08-24 14:09:17.108, true,
2018-08-24 14:09:17.207, true,
2018-08-24 14:09:17.306, true,
2018-08-24 14:09:17.406, true,
2018-08-24 14:09:17.505, true,
2018-08-24 14:09:17.604, true,
2018-08-24 14:09:17.703, true,
2018-08-24 14:09:17.802, true,
2018-08-24 14:09:17.901, true,
2018-08-24 14:09:18.000, true,
2018-08-24 14:09:18.099, true,
2018-08-24 14:09:18.198, true,
2018-08-24 14:09:18.297, true,
2018-08-24 14:09:18.397, true,
2018-08-24 14:09:18.496, true,
2018-08-24 14:09:18.595, true,
2018-08-24 14:09:18.694, true,
2018-08-24 14:09:18.793, true,
2018-08-24 14:09:18.892, true,
2018-08-24 14:09:18.991, true,
2018-08-24 14:09:19.090, true,
2018-08-24 14:09:19.189, true,
2018-08-24 14:09:19.289, true,
2018-08-24 14:09:19.388, true,
2018-08-24 14:09:19.487, true,
2018-08-24 14:09:19.586, true,
2018-08-24 14:09:19.685, true,
2018-08-24 14:09:19.784, true,
2018-08-24 14:09:19.883, true,
2018-08-24 14:09:19.982, true,
2018-08-24 14:09:20.081, true,
2018-08-24 14:09:20.181, true,
2018-08-24 14:09:20.280, true,
2018-08-24 14:09:20.379, true,
2018-08-24 14:09:20.478, true,
2018-08-24 14:09:20.577, true,
2018-08-24 14:09:20.676, true,
2018-08-24 14:09:20.775, true,
2018-08-24 14:09:20.874, true,
2018-08-24 14:09:20.974, true,
2018-08-24 14:09:21.073, true,
2018-08-24 14:09:21.172, true,
2018-08-24 14:09:21.271, true,
2018-08-24 14:09:21.370, true,
2018-08-24 14:09:21.469, true,
2018-08-24 14:09:21.568, true,
2018-08-24 14:09:21.667, true,
2018-08-24 14:09:21.766, true,
2018-08-24 14:09:21.865, true,
2018-08-24 14:09:21.965, true,
2018-08-24 14:09:22.064, true,
2018-08-24 14:09:22.163, true,
2018-08-24 14:09:22.262, true,
2018-08-24 14:09:22.361, true,
2018-08-24 14:09:22.461, true,
2018-08-24 14:09:22.560, true,
2018-08-24 14:09:22.659, true,
2018-08-24 14:09:22.758, true,
2018-08-24 14:09:22.857, true,
2018-08-24 14:09:22.956, true,
2018-08-24 14:09:23.055, true,
2018-08-24 14:09:23.154, true,
2018-08-24 14:09:23.253, true,
2018-08-24 14:09:23.352, true,
2018-08-24 14:09:23.451, true,
2018-08-24 14:09:23.550, true,
2018-08-24 14:09:23.650, true,
2018-08-24 14:09:23.749, true,
2018-08-24 14:09:23.848, true,
2018-08-24 14:09:23.947, true,
2018-08-24 14:09:24.046, true,
2018-08-24 14:09:24.145, true,
2018-08-24 14:09:24.244, true,
2018-08-24 14:09:24.343, true,
2018-08-24 14:09:24.443, true,
2018-08-24 14:09:24.542, true,
2018-08-24 14:09:24.641, true,
2018-08-24 14:09:24.740, true,
2018-08-24 14:09:24.839, true,
2018-08-24 14:09:24.938, true,
2018-08-24 14:09:25.037, true,
2018-08-24 14:09:25.136, true,
2018-08-24 14:09:25.235, true,
2018-08-24 14:09:25.335, true,
2018-08-24 14:09:25.434, true,
2018-08-24 14:09:25.533, true,
2018-08-24 14:09:25.632, true,
2018-08-24 14:09:25.731, true,
2018-08-24 14:09:25.830, true,
2018-08-24 14:09:25.929, true,
2018-08-24 14:09:26.028, true,
2018-08-24 14:09:26.127, true,
2018-08-24 14:09:26.226, true,
2018-08-24 14:09:26.326, true,
2018-08-24 14:09:26.425, true,
2018-08-24 14:09:26.524, true,
2018-08-24 14:09:26.623, true,
2018-08-24 14:09:26.722, true,
2018-08-24 14:09:26.821, true,
2018-08-24 14:09:26.920, true,
2018-08-24 14:09:27.019, true,
2018-08-24 14:09:27.119, true,
2018-08-24 14:09:27.218, true,
2018-08-24 14:09:27.317, true,
2018-08-24 14:09:27.416, true,
2018-08-24 14:09:27.515, true,
2018-08-24 14:09:27.614, true,
2018-08-24 14:09:27.713, true,
2018-08-24 14:09:27.812, true,
2018-08-24 14:09:27.911, true,
2018-08-24 14:09:28.010, true,
2018-08-24 14:09:28.110, true,
2018-08-24 14:09:28.209, true,
2018-08-24 14:09:28.308, true,
2018-08-24 14:09:28.407, true,
2018-08-24 14:09:28.506, true,
2018-08-24 14:09:28.605, true,
2018-08-24 14:09:28.704, true,
2018-08-24 14:09:28.803, true,
2018-08-24 14:09:28.902, true,
2018-08-24 14:09:29.002, true,
2018-08-24 14:09:29.101, true,
2018-08-24 14:09:29.200, true,
2018-08-24 14:09:29.299, true,
2018-08-24 14:09:29.398, true,
2018-08-24 14:09:29.497, true,
2018-08-24 14:09:29.596, true,
2018-08-24 14:09:29.695, true,
2018-08-24 14:09:29.794, true,
2018-08-24 14:09:29.893, true,
2018-08-24 14:09:29.993, true,
2018-08-24 14:09:30.092, true,
2018-08-24 14:09:30.191, true,
2018-08-24 14:09:30.290, true,
2018-08-24 14:09:30.389, true,
2018-08-24 14:09:30.488, true,
2018-08-24 14:09:30.587, true,
2018-08-24 14:09:30.686, true,
2018-08-24 14:09:30.786, true,
2018-08-24 14:09:30.885, true,
2018-08-24 14:09:30.984, true,
2018-08-24 14:09:31.083, true,
2018-08-24 14:09:31.182, true,
2018-08-24 14:09:31.281, true,
2018-08-24 14:09:31.380, true,
2018-08-24 14:09:31.479, true,
2018-08-24 14:09:31.578, true,
2018-08-24 14:09:31.678, true,
2018-08-24 14:09:31.777, true,
2018-08-24 14:09:31.876, true,
2018-08-24 14:09:31.975, true,
2018-08-24 14:09:32.074, true,
2018-08-24 14:09:32.173, true,
2018-08-24 14:09:32.272, true,
2018-08-24 14:09:32.371, true,
2018-08-24 14:09:32.470, true,
2018-08-24 14:09:32.569, true,
2018-08-24 14:09:32.669, true,
2018-08-24 14:09:32.768, true,
2018-08-24 14:09:32.867, true,
2018-08-24 14:09:32.966, true,
2018-08-24 14:09:33.065, true,
2018-08-24 14:09:33.164, true,
2018-08-24 14:09:33.263, true,
2018-08-24 14:09:33.362, true,
2018-08-24 14:09:33.461, true,
2018-08-24 14:09:33.561, true,
2018-08-24 14:09:33.660, true,
2018-08-24 14:09:33.759, true,
2018-08-24 14:09:33.858, true,
2018-08-24 14:09:33.957, true,
2018-08-24 14:09:34.056, true,
2018-08-24 14:09:34.155, true,
2018-08-24 14:09:34.254, true,
2018-08-24 14:09:34.354, true,
2018-08-24 14:09:34.453, true,
2018-08-24 14:09:34.552, true,
2018-08-24 14:09:34.651, true,
2018-08-24 14:09:34.750, true,
2018-08-24 14:09:34.849, true,
2018-08-24 14:09:34.948, true,
2018-08-24 14:09:35.047, true,
2018-08-24 14:09:35.146, true,
2018-08-24 14:09:35.245, true,
2018-08-24 14:09:35.345, true,
2018-08-24 14:09:35.444, true,
2018-08-24 14:09:35.543, true,
2018-08-24 14:09:35.642, true,
2018-08-24 14:09:35.741, true,
2018-08-24 14:09:35.840, true,
2018-08-24 14:09:35.939, true,
2018-08-24 14:09:36.038, true,
2018-08-24 14:09:36.137, true,
2018-08-24 14:09:36.236, true,
2018-08-24 14:09:36.336, true,
2018-08-24 14:09:36.435, true,
2018-08-24 14:09:36.534, true,
2018-08-24 14:09:36.633, true,
2018-08-24 14:09:36.732, true,
2018-08-24 14:09:36.831, true,
2018-08-24 14:09:36.930, false,
2018-08-24 14:09:37.029, false,
2018-08-24 14:09:37.129, false,
2018-08-24 14:09:37.228, false,
2018-08-24 14:09:37.327, false,
2018-08-24 14:09:37.426, false,
2018-08-24 14:09:37.525, false,
2018-08-24 14:09:37.624, false,
2018-08-24 14:09:37.723, false,
2018-08-24 14:09:37.823, false,
2018-08-24 14:09:37.922, false,
2018-08-24 14:09:38.021, false,
2018-08-24 14:09:38.120, false,
2018-08-24 14:09:38.219, false,
2018-08-24 14:09:38.318, false,
2018-08-24 14:09:38.417, false,
2018-08-24 14:09:38.517, false,
2018-08-24 14:09:38.616, false,
2018-08-24 14:09:38.715, false,
2018-08-24 14:09:38.814, false,
2018-08-24 14:09:38.913, false,
2018-08-24 14:09:39.012, false,
2018-08-24 14:09:39.111, false,
2018-08-24 14:09:39.211, false,
2018-08-24 14:09:39.310, false,
2018-08-24 14:09:39.409, false,
2018-08-24 14:09:39.508, false,
2018-08-24 14:09:39.607, false,
2018-08-24 14:09:39.706, false,
2018-08-24 14:09:39.805, false,
2018-08-24 14:09:39.904, false,
2018-08-24 14:09:40.003, false,
2018-08-24 14:09:40.103, false,
2018-08-24 14:09:40.202, false,
2018-08-24 14:09:40.301, false,
2018-08-24 14:09:40.400, false,
2018-08-24 14:09:40.499, false,
2018-08-24 14:09:40.598, false,
2018-08-24 14:09:40.698, false,
2018-08-24 14:09:40.797, false,
2018-08-24 14:09:40.896, false,
2018-08-24 14:09:40.995, false,
2018-08-24 14:09:41.094, false,
2018-08-24 14:09:41.193, false,
2018-08-24 14:09:41.292, false,
2018-08-24 14:09:41.392, false,
2018-08-24 14:09:41.491, false,
2018-08-24 14:09:41.590, false,
2018-08-24 14:09:41.689, false,
2018-08-24 14:09:41.788, false,
2018-08-24 14:09:41.887, false,
2018-08-24 14:09:41.987, false,
2018-08-24 14:09:42.086, false,
2018-08-24 14:09:42.185, false,
2018-08-24 14:09:42.284, false,
2018-08-24 14:09:42.383, false,
2018-08-24 14:09:42.482, false,
2018-08-24 14:09:42.581, false,
2018-08-24 14:09:42.680, false,
2018-08-24 14:09:42.780, false,
2018-08-24 14:09:42.879, false,
2018-08-24 14:09:42.978, false,
2018-08-24 14:09:43.077, false,
2018-08-24 14:09:43.176, false,
2018-08-24 14:09:43.275, false,
2018-08-24 14:09:43.375, false,
2018-08-24 14:09:43.474, false,
2018-08-24 14:09:43.573, false,
2018-08-24 14:09:43.672, false,
2018-08-24 14:09:43.771, false,
2018-08-24 14:09:43.870, false,
2018-08-24 14:09:43.969, true,
2018-08-24 14:09:44.068, true,
2018-08-24 14:09:44.168, true,
2018-08-24 14:09:44.267, true,
2018-08-24 14:09:44.366, true,
2018-08-24 14:09:44.465, true,
2018-08-24 14:09:44.564, true,
2018-08-24 14:09:44.663, true,
2018-08-24 14:09:44.762, true,
2018-08-24 14:09:44.861, true,
2018-08-24 14:09:44.960, true,
2018-08-24 14:09:45.060, true,
2018-08-24 14:09:45.159, true,
2018-08-24 14:09:45.258, true,
2018-08-24 14:09:45.357, true,
2018-08-24 14:09:45.456, true,
2018-08-24 14:09:45.555, true,
2018-08-24 14:09:45.654, true,
2018-08-24 14:09:45.753, true,
2018-08-24 14:09:45.852, true,
2018-08-24 14:09:45.952, true,
2018-08-24 14:09:46.051, true,
2018-08-24 14:09:46.150, true,
2018-08-24 14:09:46.249, true,
2018-08-24 14:09:46.348, true,
2018-08-24 14:09:46.447, true,
2018-08-24 14:09:46.546, true,
2018-08-24 14:09:46.645, true,
2018-08-24 14:09:46.744, true,
2018-08-24 14:09:46.844, true,
2018-08-24 14:09:46.943, true,
2018-08-24 14:09:47.042, true,
2018-08-24 14:09:47.141, true,
2018-08-24 14:09:47.240, true,
2018-08-24 14:09:47.339, true,
2018-08-24 14:09:47.439, true,
2018-08-24 14:09:47.538, true,
2018-08-24 14:09:47.637, true,
2018-08-24 14:09:47.736, true,
2018-08-24 14:09:47.835, true,
2018-08-24 14:09:47.934, true,
2018-08-24 14:09:48.033, true,
2018-08-24 14:09:48.132, true,
2018-08-24 14:09:48.231, true,
2018-08-24 14:09:48.330, true,
2018-08-24 14:09:48.430, true,
2018-08-24 14:09:48.529, true,
2018-08-24 14:09:48.628, true,
2018-08-24 14:09:48.727, true,
2018-08-24 14:09:48.826, true,
2018-08-24 14:09:48.925, true,
2018-08-24 14:09:49.024, true,
2018-08-24 14:09:49.123, true,
2018-08-24 14:09:49.222, true,
2018-08-24 14:09:49.321, true,
2018-08-24 14:09:49.421, true,
2018-08-24 14:09:49.520, true,
2018-08-24 14:09:49.619, true,
2018-08-24 14:09:49.718, true,
2018-08-24 14:09:49.817, true,
2018-08-24 14:09:49.916, true,
2018-08-24 14:09:50.015, true,
2018-08-24 14:09:50.114, true,
2018-08-24 14:09:50.213, true,
2018-08-24 14:09:50.312, true,
2018-08-24 14:09:50.412, true,
2018-08-24 14:09:50.511, true,
2018-08-24 14:09:50.610, true,
2018-08-24 14:09:50.709, true,
2018-08-24 14:09:50.808, true,
2018-08-24 14:09:50.907, true,
2018-08-24 14:09:51.006, true,
2018-08-24 14:09:51.105, true,
2018-08-24 14:09:51.204, true,
2018-08-24 14:09:51.304, true,
2018-08-24 14:09:51.403, true,
2018-08-24 14:09:51.502, true,
2018-08-24 14:09:51.601, true,
2018-08-24 14:09:51.700, true,
2018-08-24 14:09:51.799, true,
2018-08-24 14:09:51.898, true,
2018-08-24 14:09:51.997, true,
2018-08-24 14:09:52.096, true,
2018-08-24 14:09:52.195, true,
2018-08-24 14:09:52.295, true,
2018-08-24 14:09:52.394, true,
2018-08-24 14:09:52.493, true,
2018-08-24 14:09:52.592, true,
2018-08-24 14:09:52.691, true,
2018-08-24 14:09:52.790, true,
2018-08-24 14:09:52.889, true,
2018-08-24 14:09:52.988, true,
2018-08-24 14:09:53.087, true,
2018-08-24 14:09:53.186, true,
2018-08-24 14:09:53.286, true,
2018-08-24 14:09:53.385, true,
2018-08-24 14:09:53.484, true,
2018-08-24 14:09:53.583, true,
2018-08-24 14:09:53.682, true,
2018-08-24 14:09:53.781, true,
2018-08-24 14:09:53.880, true,
2018-08-24 14:09:53.979, true,
2018-08-24 14:09:54.078, true,
2018-08-24 14:09:54.178, true,
2018-08-24 14:09:54.277, true,
2018-08-24 14:09:54.376, true,
2018-08-24 14:09:54.475, true,
2018-08-24 14:09:54.574, true,
2018-08-24 14:09:54.673, true,
2018-08-24 14:09:54.772, true,
2018-08-24 14:09:54.871, true,
2018-08-24 14:09:54.970, true,
2018-08-24 14:09:55.069, true,
2018-08-24 14:09:55.169, true,
2018-08-24 14:09:55.268, true,
2018-08-24 14:09:55.367, true,
2018-08-24 14:09:55.466, true,
2018-08-24 14:09:55.565, true,
2018-08-24 14:09:55.664, true,
2018-08-24 14:09:55.763, true,
2018-08-24 14:09:55.862, true,
2018-08-24 14:09:55.961, true,
2018-08-24 14:09:56.061, true,
2018-08-24 14:09:56.160, true,
2018-08-24 14:09:56.259, true,
2018-08-24 14:09:56.358, true,
2018-08-24 14:09:56.457, true,
2018-08-24 14:09:56.556, true,
2018-08-24 14:09:56.655, true,
2018-08-24 14:09:56.755, true,
2018-08-24 14:09:56.854, true,
2018-08-24 14:09:56.953, true,
2018-08-24 14:09:57.052, true,
2018-08-24 14:09:57.151, true,
2018-08-24 14:09:57.250, true,
2018-08-24 14:09:57.349, true,
2018-08-24 14:09:57.448, true,
2018-08-24 14:09:57.547, true,
2018-08-24 14:09:57.646, true,
2018-08-24 14:09:57.746, true,
2018-08-24 14:09:57.845, true,
2018-08-24 14:09:57.944, true,
2018-08-24 14:09:58.043, true,
2018-08-24 14:09:58.142, true,
2018-08-24 14:09:58.241, true,
2018-08-24 14:09:58.340, true,
2018-08-24 14:09:58.439, true,
2018-08-24 14:09:58.538, true,
2018-08-24 14:09:58.638, true,
2018-08-24 14:09:58.737, true,
2018-08-24 14:09:58.836, true,
2018-08-24 14:09:58.935, true,
2018-08-24 14:09:59.034, true,
2018-08-24 14:09:59.133, true,
2018-08-24 14:09:59.232, true,
2018-08-24 14:09:59.331, true,
2018-08-24 14:09:59.430, true,
2018-08-24 14:09:59.529, true,
2018-08-24 14:09:59.629, true,
2018-08-24 14:09:59.728, true,
2018-08-24 14:09:59.827, true,
2018-08-24 14:09:59.926, true,
2018-08-24 14:10:00.025, true,
2018-08-24 14:10:00.124, true,
2018-08-24 14:10:00.223, true,
2018-08-24 14:10:00.322, true,
2018-08-24 14:10:00.421, true,
2018-08-24 14:10:00.521, true,
2018-08-24 14:10:00.620, true,
2018-08-24 14:10:00.719, true,
2018-08-24 14:10:00.818, true,
2018-08-24 14:10:00.917, true,
2018-08-24 14:10:01.016, true,
2018-08-24 14:10:01.115, true,
2018-08-24 14:10:01.214, true,
2018-08-24 14:10:01.313, true,
2018-08-24 14:10:01.412, true,
2018-08-24 14:10:01.512, true,
2018-08-24 14:10:01.611, true,
2018-08-24 14:10:01.710, true,
2018-08-24 14:10:01.809, true,
2018-08-24 14:10:01.908, true,
2018-08-24 14:10:02.007, true,
2018-08-24 14:10:02.106, true,
2018-08-24 14:10:02.205, true,
2018-08-24 14:10:02.304, true,
2018-08-24 14:10:02.404, true,
